"stock_id","SKU","Image_URL","category","Title","description","long_description","price","instock","managestock","virtual","downloadable","tax_status","tax_class","allow_backorders","shipping_weight","shipping_length","shipping_width","shipping_height","shipping_class","cross_sell_SKUs","upsell_SKUs","tags",
"sp-d-rfw-3wf-msi-077","sp-d-rfw-3wf-msi-077",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/sp-d-rfw-3wf-msi-077.jpg","Sporran Dress","Full Dress Sporran Cantle Rabbit Fur White White Foot Tassels","Full Dress Sporran Cantle Rabbit Fur White White Foot Tassels","Full dress sporran in white to match any kilt perfectly. Elegant and sophisticated. Great for many different occasions. Features a cantle. Available in black rabbit fur with white tassels. ","247.62","2","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"sp-d-rfw-3wt-msi-052","sp-d-rfw-3wt-msi-052",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/sp-d-rfw-3wt-msi-052.jpg","Sporran Dress","Full Dress Sporran Cantle Rabbit Fur White White Tassels","Full Dress Sporran Cantle Rabbit Fur White White Tassels","Full dress sporran in white to match any kilt perfectly. Elegant and sophisticated. Great for many different occasions. Features a cantle. Available in black rabbit fur with white tassels. ","238.1","1","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"sp-d-rfw-3wt-msi-071","sp-d-rfw-3wt-msi-071",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/sp-d-rfw-3wt-msi-071.jpg","Sporran Dress","Full Dress Sporran Cantle Rabbit Fur White White Tassels","Full Dress Sporran Cantle Rabbit Fur White White Tassels","Full dress sporran in white to match any kilt perfectly. Elegant and sophisticated. Great for many different occasions. Features a cantle. Available in black rabbit fur with white tassels. ","152.38","2","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"sp-d-rfw-t","sp-d-rfw-t",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/sp-d-rfw-t.jpg","Sporran Dress","WHITE FUR SPORRAN WITH THISTLE BADGE","WHITE FUR SPORRAN WITH THISTLE BADGE","WHITE FUR SPORRAN WITH THISTLE BADGE
","238.1","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"sp-hd-chb-t-msi-001","sp-hd-chb-t-msi-001",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/sp-hd-chb-t-msi-001.jpg","Sporran Half Dress","Semi-Dress Black leather sporran with thistle cantle","Semi-Dress Black leather sporran with thistle cantle","Black leather sporran. Elegant and sublime. Perfect for all important occasions in man&#039;s life.","109.53","5","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"U-CAPEB","U-CAPEB",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/U-CAPEB.jpg","Outerwear","Inverness Cape - Bandspec ","Inverness Cape - Bandspec ","Inverness Capes - Bandspec Style - by Mister Anthony. 

Made from superior quality wrinkle-resistant oxford weave polyester fabric with a matt finish.

All body seams taped &amp; sealed -100% waterproof guaranteed.

Specially developed &amp; tested by P/M Robert Mathieson (House of Edgar Shotts &amp; Dykehead Pipe Band (Retired) - Grade 1 World Champions.

Unique new features never before incorporated into any bandsmans raincape.

Non-slip patch, special pockets for storing hat &amp; d","129.95","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"U-glen8","U-glen8",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/U-glen8.jpg","Headwear","Pipers Glen size 8 (64cm)","Pipers Glen size 8 (64cm)","This Plain Glengarry is black in color with a red tourie.

Glengarry (also Glengarry bonnet or Glengarry cap) is a boat-shaped cap without a peak made of thick-milled woollen material with a toorie or bobble on top and ribbons hanging down behind. ","52.38","1","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"U-glend8","U-glend8",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/U-glend8.jpg","Headwear","Drummers Glen size 8","Drummers Glen size 8","Diced Glengarry - This Diced Glengarry is black in color with a red tourie. It has red, white and black dicing. It comes in various sizes. All of our Glengarries are made in Canada. Available sizes - 6 3/4, 7, 7 1/4, 7 1/2, 7 3/4.

Note: If you are not sure of your head size, the easiest way to figure it out is to take a soft tape measure and measure the circumference of your head. Then divide that number by 3.14. an example would be 22&quot;divided into 3.14 is would be 7.0006, therefore you ","52.38","1","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"U-HT-B-C","U-HT-B-C",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/U-HT-B-C.jpg","Kilt Hose","Bubble Top Hose Black Child","Bubble Top Hose Black Child","Bubble top Black hose.

These bubble top hose come in different colors and multiple sizes. These hose are machine washable. Depending on the Tartan you are wearing the correct choice of hose color can really help accent the kilt for you.","30","3","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"u-kilt","u-kilt",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/u-kilt.jpg","Kilt","Kilt","Kilt","kilt","990","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"u-sp-hd-fw-t-msi-057","u-sp-hd-fw-t-msi-057",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/u-sp-hd-fw-t-msi-057.jpg","Sporran Half Dress","Half Dress Sporran Thistle Emblem White Fur","Half Dress Sporran Thistle Emblem White Fur","Half Dress Sporran in white - to match your kilt perfectly. Traditional and sophisticated.","152.38","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"u-sp-hd-lb-l","u-sp-hd-lb-l",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/u-sp-hd-lb-l.jpg","Sporran Half Dress","Half Dress Sporran Leather Black","Half Dress Sporran Leather Black","Sophisticated half-dress sporran perfect for semi-formal and casual events. Add character to your Scottish outfit! Classy and stylish, guarantees you won&#039;t unnoticed!","152.38","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"u-spats","u-spats",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/u-spats.jpg","Footwear","Spats","Spats","White Spats - These Spats come with a Velcro strip for fastening. This gets away from having to do up each button individually. These spats are made of a bleached white material and easy to clean. Buttons are white. These spats are available in full sizes from 7 to 13. ","71.42","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"u-spats-11","u-spats-11",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/u-spats-11.jpg","Footwear","Spats size 11","Spats size 11","White Spats - These Spats come with a Velcro strip for fastening. This gets away from having to do up each button individually. These spats are made of a bleached white material and easy to clean. Buttons are white. These spats are available in full sizes from 7 to 13. ","71.42","1","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"u-spats-used","u-spats-used",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/u-spats-used.jpg","Footwear","Spats Used","Spats Used","Used White Spats","53.57","1","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"vest-high-black-gold","vest-high-black-gold",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/vest-high-black-gold.jpg","Highland Dance","Highland Dance Vest Black with Gold","Highland Dance Vest Black with Gold","100% cotton velvet vest with braid and thistle buttons for highland dance

Hook and eye front closure.
10 removable diamond thistle buttons affixed with washers and ring clips. 

Gold or Silver buttons and matching 1/2&quot; braid edge trim.
","9999999","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"vest-high-black-silv","vest-high-black-silv",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/vest-high-black-silv.jpg","Highland Dance","Highland Dance Vest Black with Silver","Highland Dance Vest Black with Silver","100% cotton velvet vest with braid and thistle buttons for highland dance

Hook and eye front closure.
10 removable diamond thistle buttons affixed with washers and ring clips. 

Gold or Silver buttons and matching 1/2&quot; braid edge trim.
","9999999","8","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"G-PG-SNRBAKPAK","G-PG-SNRBAKPAK",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/G-PG-SNRBAKPAK.jpg","Marching Band","Pro-Go series Snare Drum bag with micro fleece interior and removable backpack straps","Pro-Go series Snare Drum bag with micro fleece interior and removable backpack straps","Pro-Go series Snare Drum bag with micro fleece interior and removable backpack straps","269","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"G-PG-ELECTRIC","G-PG-ELECTRIC",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/G-PG-ELECTRIC.jpg","Guitar","PROgo series electric guitar bag with micro fleece interior and removable backpacks straps","PROgo series electric guitar bag with micro fleece interior and removable backpacks straps","PROgo series electric guitar bag with micro fleece interior and removable backpacks straps","269","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"G-PG-ELEC2X","G-PG-ELEC2X",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/G-PG-ELEC2X.jpg","Guitar","PROgo series 2X guitar bag with micro fleece interior and removable backpack-straps","PROgo series 2X guitar bag with micro fleece interior and removable backpack-straps","PROgo series 2X guitar bag with micro fleece interior and removable backpack-straps","349","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"G-PG-CLASSIC","G-PG-CLASSIC",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/G-PG-CLASSIC.jpg","Guitar","PROgo series Classic guitar bag with micro fleece interior and removable backpack-straps","PROgo series Classic guitar bag with micro fleece interior and removable backpack-straps","PROgo series Classic guitar bag with micro fleece interior and removable backpack-straps","269","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"G-PG-BASS2X","G-PG-BASS2X",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/G-PG-BASS2X.jpg","Guitar","PROgo series 2X bass bag with micro fleece interior and removable backpack-straps","PROgo series 2X bass bag with micro fleece interior and removable backpack-straps","PROgo series 2X bass bag with micro fleece interior and removable backpack-straps","359","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"G-PG-BASS","G-PG-BASS",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/G-PG-BASS.jpg","Guitar","PROgo series bass guitar bag with micro fleece interior and removable backpack-straps","PROgo series bass guitar bag with micro fleece interior and removable backpack-straps","PROgo series bass guitar bag with micro fleece interior and removable backpack-straps","279","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"G-PG-ALTOSAX","G-PG-ALTOSAX",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/G-PG-ALTOSAX.jpg","Marching Band","Pro-Go series Alto Sax bag with micro fleece interior and removable backpack straps","Pro-Go series Alto Sax bag with micro fleece interior and removable backpack straps","Pro-Go series Alto Sax bag with micro fleece interior and removable backpack straps","269","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"G-PG-61","G-PG-61",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/G-PG-61.jpg","Keyboards Accessories","Pro-Go series 61-note Keyboard bag with micro fleece interior and removable backpack straps","Pro-Go series 61-note Keyboard bag with micro fleece interior and removable backpack straps","Pro-Go series 61-note Keyboard bag with micro fleece interior and removable backpack straps","369","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"Barrette-Rectangular","Barrette-Rectangular",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/Barrette-Rectangular.jpg","Novelty","Barrette ? Rectangular Knot","Barrette ? Rectangular Knot","Barrette ? Rectangular Knot","17.14","3","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"Barrette-round","Barrette-round",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/Barrette-round.jpg","Novelty","Barrette ? Rounded Knot","Barrette ? Rounded Knot","Barrette ? Rounded Knot","17.14","3","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"BeerMug-Claddagh","BeerMug-Claddagh",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/BeerMug-Claddagh.jpg","Glassware","Beer Mug ? Claddagh","Beer Mug ? Claddagh","Beer Mug ? Claddagh","23.81","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"BeerMug-dancer","BeerMug-dancer",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/BeerMug-dancer.jpg","Glassware","Beer Mug ? dancer","Beer Mug ? dancer","Beer Mug ? dancer","23.81","1","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"BeerMug-dancer-Irish","BeerMug-dancer-Irish",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/BeerMug-dancer-Irish.jpg","Glassware","Beer Mug ? dancer-Irish","Beer Mug ? dancer-Irish","Beer Mug ? dancer-Irish","23.81","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"BeerMug-Drummer","BeerMug-Drummer",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/BeerMug-Drummer.jpg","Glassware","Beer Mug ? Drummer","Beer Mug ? Drummer","Beer Mug ? Drummer","23.81","1","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"BeerMug-piper","BeerMug-piper",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/BeerMug-piper.jpg","Glassware","Beer Mug ? Piper","Beer Mug ? Piper","Beer Mug ? Piper","23.81","1","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"BeerMug-Piper-Standing","BeerMug-Piper-Standing",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/BeerMug-Piper-Standing.jpg","Glassware","Beer Mug ? Piper-Standing","Beer Mug ? Piper-Standing","Beer Mug ? Piper-Standing","23.81","","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"BeerMug-Thistle","BeerMug-Thistle",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/BeerMug-Thistle.jpg","Glassware","Beer Mug ? Thistle","Beer Mug ? Thistle","Beer Mug ? Thistle","23.81","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"blanket-tartan-Blue","blanket-tartan-Blue",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/blanket-tartan-Blue.jpg","Novelty","Blue Tartan Blanket","Blue Tartan Blanket","Our tartan blankets are a classic for any home.

Made from 70% wool and 30% mixed fibers to keep them soft but very warm.

Available in a variety of colors and tartans.

Approximately 56&amp;#148; wide by 72&amp;#148; Length","30","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"blanket-tartan-BW","blanket-tartan-BW",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/blanket-tartan-BW.jpg","Novelty","Black Watch Tartan Blanket","Black Watch Tartan Blanket","Our tartan blankets are a classic for any home.

Made from 70% wool and 30% mixed fibers to keep them soft but very warm.

Available in a variety of colors and tartans.

Approximately 56&amp;#148; wide by 72&amp;#148; Length","","2","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"blanket-tartan-Green","blanket-tartan-Green",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/blanket-tartan-Green.jpg","Novelty","Green Tartan Blanket","Green Tartan Blanket","Our tartan blankets are a classic for any home.

Made from 70% wool and 30% mixed fibers to keep them soft but very warm.

Available in a variety of colors and tartans.

Approximately 56&amp;#148; wide by 72&amp;#148; Length","30","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"blanket-tartan-McKen","blanket-tartan-McKen",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/blanket-tartan-McKen.jpg","Novelty","McKenzie Tartan Blanket","McKenzie Tartan Blanket","Our tartan blankets are a classic for any home.

Made from 70% wool and 30% mixed fibers to keep them soft but very warm.

Available in a variety of colors and tartans.

Approximately 56&amp;#148; wide by 72&amp;#148; Length","","2","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"blanket-tartan-Red","blanket-tartan-Red",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/blanket-tartan-Red.jpg","Novelty","Red Tartan Blanket","Red Tartan Blanket","Our tartan blankets are a classic for any home.

Made from 70% wool and 30% mixed fibers to keep them soft but very warm.

Available in a variety of colors and tartans.

Approximately 56&amp;#148; wide by 72&amp;#148; Length","30","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"blanket-tartan-RS","blanket-tartan-RS",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/blanket-tartan-RS.jpg","Novelty","Royal Stewart Tartan Blanket","Royal Stewart Tartan Blanket","Our tartan blankets are a classic for any home.

Made from 70% wool and 30% mixed fibers to keep them soft but very warm.

Available in a variety of colors and tartans.

Approximately 56&amp;#148; wide by 72&amp;#148; Length","","2","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"blanket-tartan-White","blanket-tartan-White",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/blanket-tartan-White.jpg","Novelty","White Tartan Blanket","White Tartan Blanket","Our tartan blankets are a classic for any home.

Made from 70% wool and 30% mixed fibers to keep them soft but very warm.

Available in a variety of colors and tartans.

Approximately 56&amp;#148; wide by 72&amp;#148; Length","30","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"blanket-tartan-Yello","blanket-tartan-Yello",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/blanket-tartan-Yello.jpg","Novelty","Yellow Tartan Blanket","Yellow Tartan Blanket","Our tartan blankets are a classic for any home.

Made from 70% wool and 30% mixed fibers to keep them soft but very warm.

Available in a variety of colors and tartans.

Approximately 56&amp;#148; wide by 72&amp;#148; Length","30","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"broach-d-ths-stn-blu","broach-d-ths-stn-blu",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/broach-d-ths-stn-blu.jpg","Highland Dance","Round Dance Broach with Blue Stone","Round Dance Broach with Blue Stone","Thistle with Blue stone. Made of metal alloy 2 inches in diameter. 

Precisely made, beautiful Thistle Brooch to fasten your fly plaid below your shoulder. Ideal for any formal occasion as a part of full dress kilt outfit.","15","1","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"broach-d-ths-stn-grn","broach-d-ths-stn-grn",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/broach-d-ths-stn-grn.jpg","Highland Dance","Round Dance Broach with Green Stone","Round Dance Broach with Green Stone","Thistle with Green stone. Made of metal alloy 2 inches in diameter. 

Precisely made, beautiful Thistle Brooch to fasten your fly plaid below your shoulder. Ideal for any formal occasion as a part of full dress kilt outfit.","15","-1","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"broach-d-ths-stn-ora","broach-d-ths-stn-ora",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/broach-d-ths-stn-ora.jpg","Highland Dance","Round Dance Broach with Orange Stone","Round Dance Broach with Orange Stone","Thistle with Orange stone. Made of metal alloy 2 inches in diameter. 

Precisely made, beautiful Thistle Brooch to fasten your fly plaid below your shoulder. Ideal for any formal occasion as a part of full dress kilt outfit.","15","2","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"broach-d-ths-stn-pnk","broach-d-ths-stn-pnk",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/broach-d-ths-stn-pnk.jpg","Highland Dance","Round Dance Broach with Pink Stone","Round Dance Broach with Pink Stone","Thistle with Pink stone. Made of metal alloy 2 inches in diameter. 

Precisely made, beautiful Thistle Brooch to fasten your fly plaid below your shoulder. Ideal for any formal occasion as a part of full dress kilt outfit.","15","2","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"broach-d-ths-stn-Prp","broach-d-ths-stn-Prp",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/broach-d-ths-stn-Prp.jpg","Highland Dance","Round Dance Broach with Purple Stone","Round Dance Broach with Purple Stone","Thistle with Purple stone. Made of metal alloy 2 inches in diameter. 

Precisely made, beautiful Thistle Brooch to fasten your fly plaid below your shoulder. Ideal for any formal occasion as a part of full dress kilt outfit.","15","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"broach-d-ths-stn-red","broach-d-ths-stn-red",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/broach-d-ths-stn-red.jpg","Highland Dance","Round Dance Broach with Red Stone","Round Dance Broach with Red Stone","Thistle with Red stone. Made of metal alloy 2 inches in diameter. 

Precisely made, beautiful Thistle Brooch to fasten your fly plaid below your shoulder. Ideal for any formal occasion as a part of full dress kilt outfit.","15","1","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"Brooch-Brighid-Goddess","Brooch-Brighid-Goddess",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/Brooch-Brighid-Goddess.jpg","Brooch (jewelry)","Brooch ? Brighid-Goddess","Brooch ? Brighid-Goddess","Brooch ? Brighid-Goddess","18.1","","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"Brooch-Cross-Highland","Brooch-Cross-Highland",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/Brooch-Cross-Highland.jpg","Brooch (jewelry)","Brooch ? Cross-Highland","Brooch ? Cross-Highland","Brooch ? Cross-Highland","18.1","","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"brooch-Cross-Trinity","brooch-Cross-Trinity",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/brooch-Cross-Trinity.jpg","Brooch (jewelry)","brooch ? Cross-Trinity","brooch ? Cross-Trinity","brooch ? Cross-Trinity","18.1","3","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"Brooch-Dancer-1","Brooch-Dancer-1",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/Brooch-Dancer-1.jpg","Brooch (jewelry)","Brooch ? Dancer","Brooch ? Dancer","Brooch ? Dancer","19","2","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"Brooch-Dancer-Irish","Brooch-Dancer-Irish",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/Brooch-Dancer-Irish.jpg","Brooch (jewelry)","Brooch ? Dancer-Irish","Brooch ? Dancer-Irish","Brooch ? Dancer-Irish","19","1","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"Brooch-Dancer-Pair","Brooch-Dancer-Pair",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/Brooch-Dancer-Pair.jpg","Brooch (jewelry)","Brooch ? Dancer-Pair","Brooch ? Dancer-Pair","Brooch ? Dancer-Pair","19","2","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"Brooch-Drummer","Brooch-Drummer",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/Brooch-Drummer.jpg","Brooch (jewelry)","Brooch ? Drummer","Brooch ? Drummer","Brooch ? Drummer","19","1","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"Brooch-Drummer-Glen","Brooch-Drummer-Glen",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/Brooch-Drummer-Glen.jpg","Brooch (jewelry)","Brooch ? Drummer-Glen","Brooch ? Drummer-Glen","Brooch ? Drummer-Glen","19","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"Brooch-Knot-Ulbster","Brooch-Knot-Ulbster",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/Brooch-Knot-Ulbster.jpg","Brooch (jewelry)","Brooch ? Knot-Ulbster","Brooch ? Knot-Ulbster","Brooch ? Knot-Ulbster","18.1","3","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"Brooch-ML-1","Brooch-ML-1",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/Brooch-ML-1.jpg","Brooch (jewelry)","Brooch ? Maple Leaf","Brooch ? Maple Leaf","Brooch ? Maple Leaf","15","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"Brooch-ML-Hard","Brooch-ML-Hard",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/Brooch-ML-Hard.jpg","Brooch (jewelry)","Brooch ? Maple Leaf ? Hard","Brooch ? Maple Leaf ? Hard","Brooch ? Maple Leaf ? Hard","15","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"Brooch-ML-Overlap","Brooch-ML-Overlap",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/Brooch-ML-Overlap.jpg","Brooch (jewelry)","Brooch ? Maple Leaf ? Overlap","Brooch ? Maple Leaf ? Overlap","Brooch ? Maple Leaf ? Overlap","15","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"Brooch-ML-soft","Brooch-ML-soft",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/Brooch-ML-soft.jpg","Brooch (jewelry)","Brooch ? Maple Leaf ? Soft","Brooch ? Maple Leaf ? Soft","Brooch ? Maple Leaf ? Soft","15","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"Brooch-ML-Stylized","Brooch-ML-Stylized",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/Brooch-ML-Stylized.jpg","Brooch (jewelry)","Brooch ? Maple Leaf ? Stylized","Brooch ? Maple Leaf ? Stylized","Brooch ? Maple Leaf ? Stylized","15","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"Brooch-ML-Two","Brooch-ML-Two",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/Brooch-ML-Two.jpg","Brooch (jewelry)","Brooch ? Maple Leaf ? Two","Brooch ? Maple Leaf ? Two","Brooch ? Maple Leaf ? Two","15","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"Brooch-Piper-1","Brooch-Piper-1",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/Brooch-Piper-1.jpg","Brooch (jewelry)","Brooch ? Piper","Brooch ? Piper","Brooch ? Piper","19","2","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"Brooch-Piper-Comical","Brooch-Piper-Comical",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/Brooch-Piper-Comical.jpg","Brooch (jewelry)","Brooch ? Piper - Comical","Brooch ? Piper - Comical","Brooch ? Piper - Comical","19","2","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
